Method,Age,Fate,Top genes,AP
GT-TC,53.0 (yrs),Lymphoid,25,0.30122320782073103
gStatOT,62.0 (yrs),Lymphoid,25,0.03674631222762771
StatOT,62.0 (yrs),Lymphoid,25,0.004388898848615913
GT-TC,62.0 (yrs),Lymphoid,25,0.016777777777777777
gStatOT,76.0 (yrs),Lymphoid,25,0.6452641334961201
StatOT,76.0 (yrs),Lymphoid,25,0.2019703397302844
GT-TC,76.0 (yrs),Lymphoid,25,0.29291386162856753
gStatOT,77.0 (yrs),Lymphoid,25,0.539930333425951
StatOT,77.0 (yrs),Lymphoid,25,0.7551201834688099
GT-TC,77.0 (yrs),Lymphoid,25,0.5303900697573467
gStatOT,10.0 (wks),Lymphoid,25,0.7026869526945415
StatOT,10.0 (wks),Lymphoid,25,0.4455581032902465
GT-TC,10.0 (wks),Lymphoid,25,0.5031969696969697
gStatOT,11.0 (wks),Lymphoid,25,0.6803545293501072
StatOT,11.0 (wks),Lymphoid,25,0.6877533418020134
GT-TC,11.0 (wks),Lymphoid,25,0.45512821097031625
gStatOT,13.0 (wks),Lymphoid,25,0.7916719710174666
StatOT,13.0 (wks),Lymphoid,25,0.8768793313400528
GT-TC,13.0 (wks),Lymphoid,25,0.3973245093638956
gStatOT,14.0 (wks),Lymphoid,25,0.8162940026621487
StatOT,14.0 (wks),Lymphoid,25,0.6050544105695128
GT-TC,14.0 (wks),Lymphoid,25,0.3824569922830793
gStatOT,15.0 (wks),Lymphoid,25,0.6886985238632995
StatOT,15.0 (wks),Lymphoid,25,0.7403972802153433
GT-TC,15.0 (wks),Lymphoid,25,0.49932363572100413
gStatOT,20.0 (wks),Lymphoid,25,0.8201716731084354
StatOT,20.0 (wks),Lymphoid,25,0.7484021897607037
GT-TC,20.0 (wks),Lymphoid,25,0.5034365769496205
gStatOT,22.0 (wks),Lymphoid,25,0.6371814329213137
StatOT,22.0 (wks),Lymphoid,25,0.5347412880142481
GT-TC,22.0 (wks),Lymphoid,25,0.29157979357057295
gStatOT,23.0 (wks),Lymphoid,25,0.8301771846249743
StatOT,23.0 (wks),Lymphoid,25,0.6612613701386042
GT-TC,23.0 (wks),Lymphoid,25,0.4164666666666667
gStatOT,0.0 (yrs),Mono/DC,25,0.1362940668224376
StatOT,0.0 (yrs),Mono/DC,25,0.5061181275486341
GT-TC,0.0 (yrs),Mono/DC,25,0.03312645637965331
gStatOT,2.0 (yrs),Mono/DC,25,0.3779014861359375
StatOT,2.0 (yrs),Mono/DC,25,0.0684249088785778
GT-TC,2.0 (yrs),Mono/DC,25,0.2053361665047087
gStatOT,4.0 (yrs),Mono/DC,25,0.4787244765549952
StatOT,4.0 (yrs),Mono/DC,25,0.00021052631578947367
GT-TC,4.0 (yrs),Mono/DC,25,0.405715928173022
gStatOT,10.0 (yrs),Mono/DC,25,0.8357359511306879
StatOT,10.0 (yrs),Mono/DC,25,0.36343842406977556
GT-TC,10.0 (yrs),Mono/DC,25,0.43240558461146694
gStatOT,12.0 (yrs),Mono/DC,25,0.2959326911097374
StatOT,12.0 (yrs),Mono/DC,25,4.19287211740042e-05
GT-TC,12.0 (yrs),Mono/DC,25,0.2158998599439776
gStatOT,17.0 (yrs),Mono/DC,25,0.7169609580706815
StatOT,17.0 (yrs),Mono/DC,25,0.37051770472829
GT-TC,17.0 (yrs),Mono/DC,25,0.29968828557063854
gStatOT,25.0 (yrs),Mono/DC,25,0.9111964662724256
StatOT,25.0 (yrs),Mono/DC,25,0.8254459279616814
GT-TC,25.0 (yrs),Mono/DC,25,0.5147591447715623
gStatOT,32.0 (yrs),Mono/DC,25,0.7826869478899039
StatOT,32.0 (yrs),Mono/DC,25,0.00021052631578947367
GT-TC,32.0 (yrs),Mono/DC,25,0.6468227199700884
gStatOT,35.0 (yrs),Mono/DC,25,0.27938483323751234
StatOT,35.0 (yrs),Mono/DC,25,0.0
GT-TC,35.0 (yrs),Mono/DC,25,0.6324199672876144
gStatOT,45.0 (yrs),Mono/DC,25,0.6152040557112833
StatOT,45.0 (yrs),Mono/DC,25,0.6276810494960348
GT-TC,45.0 (yrs),Mono/DC,25,0.6542714771804823
gStatOT,53.0 (yrs),Mono/DC,25,0.7356187675886332
StatOT,53.0 (yrs),Mono/DC,25,0.749002384078362
GT-TC,53.0 (yrs),Mono/DC,25,0.4335056293185584
gStatOT,62.0 (yrs),Mono/DC,25,0.7339379769348553
StatOT,62.0 (yrs),Mono/DC,25,0.7692067194316848
GT-TC,62.0 (yrs),Mono/DC,25,0.3193138152696976
gStatOT,76.0 (yrs),Mono/DC,25,0.7557498851043206
StatOT,76.0 (yrs),Mono/DC,25,0.37606035466669413
GT-TC,76.0 (yrs),Mono/DC,25,0.3783345075565765
gStatOT,77.0 (yrs),Mono/DC,25,0.8256912431472204
StatOT,77.0 (yrs),Mono/DC,25,0.7354915007569491
GT-TC,77.0 (yrs),Mono/DC,25,0.5014207570207571
gStatOT,10.0 (wks),Mono/DC,25,0.8979999767908098
StatOT,10.0 (wks),Mono/DC,25,0.8572928186380873
GT-TC,10.0 (wks),Mono/DC,25,0.09714285714285714
gStatOT,11.0 (wks),Mono/DC,25,0.16619480729337538
StatOT,11.0 (wks),Mono/DC,25,0.5193974578700775
GT-TC,11.0 (wks),Mono/DC,25,0.07200000000000001
gStatOT,13.0 (wks),Mono/DC,25,0.8730551627719484
StatOT,13.0 (wks),Mono/DC,25,0.9405218607612921
GT-TC,13.0 (wks),Mono/DC,25,0.3312594856124268
gStatOT,14.0 (wks),Mono/DC,25,0.7977507007177758
StatOT,14.0 (wks),Mono/DC,25,0.0
GT-TC,14.0 (wks),Mono/DC,25,0.3512845259315847
gStatOT,15.0 (wks),Mono/DC,25,0.3047796641046021
StatOT,15.0 (wks),Mono/DC,25,0.0
GT-TC,15.0 (wks),Mono/DC,25,0.28632547940236724
gStatOT,20.0 (wks),Mono/DC,25,0.5277676311486297
StatOT,20.0 (wks),Mono/DC,25,0.4952783835799761
GT-TC,20.0 (wks),Mono/DC,25,0.4123095619356489
gStatOT,22.0 (wks),Mono/DC,25,0.718242481531061
StatOT,22.0 (wks),Mono/DC,25,0.0
GT-TC,22.0 (wks),Mono/DC,25,0.5999294871794871
gStatOT,23.0 (wks),Mono/DC,25,0.6954184918993103
StatOT,23.0 (wks),Mono/DC,25,0.5647892756268255
GT-TC,23.0 (wks),Mono/DC,25,0.7513473802412421
gStatOT,0.0 (yrs),Erythroid,25,0.3807616218337334
StatOT,0.0 (yrs),Erythroid,25,0.26762394661666994
GT-TC,0.0 (yrs),Erythroid,25,0.09584415584415584
gStatOT,2.0 (yrs),Erythroid,25,0.2934687400347181
StatOT,2.0 (yrs),Erythroid,25,0.5363159189575615
GT-TC,2.0 (yrs),Erythroid,25,0.13655491368534847
gStatOT,4.0 (yrs),Erythroid,25,0.6944754872274035
StatOT,4.0 (yrs),Erythroid,25,0.0
GT-TC,4.0 (yrs),Erythroid,25,0.4164301850883894
gStatOT,10.0 (yrs),Erythroid,25,0.8374820257814605
StatOT,10.0 (yrs),Erythroid,25,0.711510628984595
GT-TC,10.0 (yrs),Erythroid,25,0.4155997789366076
gStatOT,12.0 (yrs),Erythroid,25,0.40435728142734606
StatOT,12.0 (yrs),Erythroid,25,0.0
GT-TC,12.0 (yrs),Erythroid,25,0.32933579836056615
gStatOT,17.0 (yrs),Erythroid,25,0.713161534231611
StatOT,17.0 (yrs),Erythroid,25,0.6727754979060382
GT-TC,17.0 (yrs),Erythroid,25,0.4953041802613414
gStatOT,25.0 (yrs),Erythroid,25,0.8749816401423617
StatOT,25.0 (yrs),Erythroid,25,0.7501011921352212
GT-TC,25.0 (yrs),Erythroid,25,0.6474447089792695
gStatOT,32.0 (yrs),Erythroid,25,0.8119647281808859
StatOT,32.0 (yrs),Erythroid,25,0.6102150201654185
GT-TC,32.0 (yrs),Erythroid,25,0.6804587471352177
gStatOT,35.0 (yrs),Erythroid,25,0.7841135010742284
StatOT,35.0 (yrs),Erythroid,25,0.7493309369695098
GT-TC,35.0 (yrs),Erythroid,25,0.5987725316897548
gStatOT,45.0 (yrs),Erythroid,25,0.8844159861041166
StatOT,45.0 (yrs),Erythroid,25,0.6516409940064846
GT-TC,45.0 (yrs),Erythroid,25,0.7051360450941351
gStatOT,53.0 (yrs),Erythroid,25,0.8381604645916503
StatOT,53.0 (yrs),Erythroid,25,0.81255162639847
GT-TC,53.0 (yrs),Erythroid,25,0.5505353315489943
gStatOT,62.0 (yrs),Erythroid,25,0.9077983865767552
StatOT,62.0 (yrs),Erythroid,25,0.7633170498793085
GT-TC,62.0 (yrs),Erythroid,25,0.6307150326797386
gStatOT,76.0 (yrs),Erythroid,25,0.8243343948041623
StatOT,76.0 (yrs),Erythroid,25,0.5928070522752781
GT-TC,76.0 (yrs),Erythroid,25,0.6759359614749977
gStatOT,77.0 (yrs),Erythroid,25,0.8782500700436209
StatOT,77.0 (yrs),Erythroid,25,0.8396422358261418
GT-TC,77.0 (yrs),Erythroid,25,0.7242401558522841
gStatOT,10.0 (wks),Erythroid,25,0.6253013164394157
StatOT,10.0 (wks),Erythroid,25,0.5956515526926153
GT-TC,10.0 (wks),Erythroid,25,0.3144098124098124
gStatOT,11.0 (wks),Erythroid,25,0.7119940126919966
StatOT,11.0 (wks),Erythroid,25,0.8154247249024338
GT-TC,11.0 (wks),Erythroid,25,0.3502909090909091
gStatOT,13.0 (wks),Erythroid,25,0.6207860938656559
StatOT,13.0 (wks),Erythroid,25,0.3664480927605798
GT-TC,13.0 (wks),Erythroid,25,0.4085486291486291
gStatOT,14.0 (wks),Erythroid,25,0.5792770897276623
StatOT,14.0 (wks),Erythroid,25,0.3103188039096375
GT-TC,14.0 (wks),Erythroid,25,0.5084734494973625
gStatOT,15.0 (wks),Erythroid,25,0.7720948737295461
StatOT,15.0 (wks),Erythroid,25,0.6462123226543405
GT-TC,15.0 (wks),Erythroid,25,0.5582602059775974
gStatOT,20.0 (wks),Erythroid,25,0.6765460622590319
StatOT,20.0 (wks),Erythroid,25,0.4789401152125156
GT-TC,20.0 (wks),Erythroid,25,0.5164033190736517
gStatOT,22.0 (wks),Erythroid,25,0.8433708776920409
StatOT,22.0 (wks),Erythroid,25,0.9016637037676096
GT-TC,22.0 (wks),Erythroid,25,0.6270920864376646
gStatOT,23.0 (wks),Erythroid,25,0.7777350204676334
StatOT,23.0 (wks),Erythroid,25,0.7173385996255388
GT-TC,23.0 (wks),Erythroid,25,0.8297826086956522
gStatOT,0.0 (yrs),Megakaryocyte,25,0.07130757487685772
StatOT,0.0 (yrs),Megakaryocyte,25,0.0
GT-TC,0.0 (yrs),Megakaryocyte,25,0.0
gStatOT,2.0 (yrs),Megakaryocyte,25,0.0
StatOT,2.0 (yrs),Megakaryocyte,25,1.0
GT-TC,2.0 (yrs),Megakaryocyte,25,0.5
gStatOT,4.0 (yrs),Megakaryocyte,25,0.0
StatOT,4.0 (yrs),Megakaryocyte,25,1.0
GT-TC,4.0 (yrs),Megakaryocyte,25,0.5
gStatOT,10.0 (yrs),Megakaryocyte,25,0.6011927547685415
StatOT,10.0 (yrs),Megakaryocyte,25,0.0004938271604938272
GT-TC,10.0 (yrs),Megakaryocyte,25,0.09344877344877345
gStatOT,12.0 (yrs),Megakaryocyte,25,0.23162790697674418
StatOT,12.0 (yrs),Megakaryocyte,25,0.0
GT-TC,12.0 (yrs),Megakaryocyte,25,0.14035281385281384
gStatOT,17.0 (yrs),Megakaryocyte,25,0.6337330069584801
StatOT,17.0 (yrs),Megakaryocyte,25,0.0004938271604938272
GT-TC,17.0 (yrs),Megakaryocyte,25,0.14828005328005328
gStatOT,25.0 (yrs),Megakaryocyte,25,0.03270030762891714
StatOT,25.0 (yrs),Megakaryocyte,25,7.407407407407407e-05
GT-TC,25.0 (yrs),Megakaryocyte,25,0.11109232072275549
gStatOT,32.0 (yrs),Megakaryocyte,25,0.0
StatOT,32.0 (yrs),Megakaryocyte,25,1.0
GT-TC,32.0 (yrs),Megakaryocyte,25,0.0
gStatOT,35.0 (yrs),Megakaryocyte,25,0.257282888387558
StatOT,35.0 (yrs),Megakaryocyte,25,0.0
GT-TC,35.0 (yrs),Megakaryocyte,25,0.09628571428571428
gStatOT,45.0 (yrs),Megakaryocyte,25,0.07000715692274345
StatOT,45.0 (yrs),Megakaryocyte,25,0.0
GT-TC,45.0 (yrs),Megakaryocyte,25,0.0982178932178932
gStatOT,53.0 (yrs),Megakaryocyte,25,0.24684910982241579
StatOT,53.0 (yrs),Megakaryocyte,25,9.029345372460496e-05
GT-TC,53.0 (yrs),Megakaryocyte,25,0.14367724458204334
gStatOT,62.0 (yrs),Megakaryocyte,25,0.4639607769672257
StatOT,62.0 (yrs),Megakaryocyte,25,0.1128486204239225
GT-TC,62.0 (yrs),Megakaryocyte,25,0.34813444137561783
gStatOT,76.0 (yrs),Megakaryocyte,25,0.6197380188962339
StatOT,76.0 (yrs),Megakaryocyte,25,0.5816859535348687
GT-TC,76.0 (yrs),Megakaryocyte,25,0.355163613527855
gStatOT,77.0 (yrs),Megakaryocyte,25,0.5724551316141356
StatOT,77.0 (yrs),Megakaryocyte,25,0.0
GT-TC,77.0 (yrs),Megakaryocyte,25,0.3377688311688312
gStatOT,10.0 (wks),Megakaryocyte,25,0.7271159390097708
StatOT,10.0 (wks),Megakaryocyte,25,0.0
GT-TC,10.0 (wks),Megakaryocyte,25,0.15214285714285714
gStatOT,11.0 (wks),Megakaryocyte,25,0.09915597817104507
StatOT,11.0 (wks),Megakaryocyte,25,0.0
GT-TC,11.0 (wks),Megakaryocyte,25,0.08820050125313283
gStatOT,13.0 (wks),Megakaryocyte,25,0.06683914811722333
StatOT,13.0 (wks),Megakaryocyte,25,0.0
GT-TC,13.0 (wks),Megakaryocyte,25,0.06999999999999999
gStatOT,14.0 (wks),Megakaryocyte,25,0.08630830322925853
StatOT,14.0 (wks),Megakaryocyte,25,6.472491909385114e-05
GT-TC,14.0 (wks),Megakaryocyte,25,0.033
gStatOT,15.0 (wks),Megakaryocyte,25,0.0213110236592018
StatOT,15.0 (wks),Megakaryocyte,25,0.0
GT-TC,15.0 (wks),Megakaryocyte,25,0.06210526315789473
gStatOT,20.0 (wks),Megakaryocyte,25,0.2817862144812978
StatOT,20.0 (wks),Megakaryocyte,25,0.04727801515197732
GT-TC,20.0 (wks),Megakaryocyte,25,0.050281953340776876
gStatOT,22.0 (wks),Megakaryocyte,25,0.18165769391110537
StatOT,22.0 (wks),Megakaryocyte,25,0.0
GT-TC,22.0 (wks),Megakaryocyte,25,0.31337122182942617
gStatOT,23.0 (wks),Megakaryocyte,25,0.12797974189044406
StatOT,23.0 (wks),Megakaryocyte,25,0.0
GT-TC,23.0 (wks),Megakaryocyte,25,0.5215151843340697
gStatOT,0.0 (yrs),Baso/Mast,25,0.25511741854532505
StatOT,0.0 (yrs),Baso/Mast,25,0.1661337727714115
GT-TC,0.0 (yrs),Baso/Mast,25,0.0
gStatOT,2.0 (yrs),Baso/Mast,25,0.0
StatOT,2.0 (yrs),Baso/Mast,25,1.0
GT-TC,2.0 (yrs),Baso/Mast,25,0.0
gStatOT,4.0 (yrs),Baso/Mast,25,0.12536183778688145
StatOT,4.0 (yrs),Baso/Mast,25,0.00013651877133105802
GT-TC,4.0 (yrs),Baso/Mast,25,0.0627177033492823
gStatOT,10.0 (yrs),Baso/Mast,25,0.23590892594762583
StatOT,10.0 (yrs),Baso/Mast,25,0.18512024174563904
GT-TC,10.0 (yrs),Baso/Mast,25,0.11538095238095239
gStatOT,12.0 (yrs),Baso/Mast,25,0.0007841068917018285
StatOT,12.0 (yrs),Baso/Mast,25,0.0
GT-TC,12.0 (yrs),Baso/Mast,25,0.023
gStatOT,17.0 (yrs),Baso/Mast,25,0.13109543174452104
StatOT,17.0 (yrs),Baso/Mast,25,0.0821249027806308
GT-TC,17.0 (yrs),Baso/Mast,25,0.19177777777777777
gStatOT,25.0 (yrs),Baso/Mast,25,0.09601059850365362
StatOT,25.0 (yrs),Baso/Mast,25,0.00013651877133105802
GT-TC,25.0 (yrs),Baso/Mast,25,0.48240802745063077
gStatOT,32.0 (yrs),Baso/Mast,25,0.04987232513460056
StatOT,32.0 (yrs),Baso/Mast,25,0.00013651877133105802
GT-TC,32.0 (yrs),Baso/Mast,25,0.7238733518579057
gStatOT,35.0 (yrs),Baso/Mast,25,0.06111266130426843
StatOT,35.0 (yrs),Baso/Mast,25,0.00013651877133105802
GT-TC,35.0 (yrs),Baso/Mast,25,0.5496902989137812
gStatOT,45.0 (yrs),Baso/Mast,25,0.057145640501173975
StatOT,45.0 (yrs),Baso/Mast,25,0.00013651877133105802
GT-TC,45.0 (yrs),Baso/Mast,25,0.36681052281052284
gStatOT,53.0 (yrs),Baso/Mast,25,0.19551155631372447
StatOT,53.0 (yrs),Baso/Mast,25,0.08845505179627096
GT-TC,53.0 (yrs),Baso/Mast,25,0.2164206349206349
gStatOT,62.0 (yrs),Baso/Mast,25,0.17471481379032866
StatOT,62.0 (yrs),Baso/Mast,25,0.00031875111757251584
GT-TC,62.0 (yrs),Baso/Mast,25,0.22181684981684982
gStatOT,76.0 (yrs),Baso/Mast,25,0.37839220457836653
StatOT,76.0 (yrs),Baso/Mast,25,0.34690558081410217
GT-TC,76.0 (yrs),Baso/Mast,25,0.3518888888888889
gStatOT,77.0 (yrs),Baso/Mast,25,0.464544118252419
StatOT,77.0 (yrs),Baso/Mast,25,0.00013651877133105802
GT-TC,77.0 (yrs),Baso/Mast,25,0.372496336996337
gStatOT,10.0 (wks),Baso/Mast,25,0.7604575897163295
StatOT,10.0 (wks),Baso/Mast,25,0.6896064865327611
GT-TC,10.0 (wks),Baso/Mast,25,0.526115930852773
gStatOT,11.0 (wks),Baso/Mast,25,0.7960794401344023
StatOT,11.0 (wks),Baso/Mast,25,0.7259005515780868
GT-TC,11.0 (wks),Baso/Mast,25,0.5512298605247521
gStatOT,13.0 (wks),Baso/Mast,25,0.408979494028978
StatOT,13.0 (wks),Baso/Mast,25,0.00013651877133105802
GT-TC,13.0 (wks),Baso/Mast,25,0.42053554632502
gStatOT,14.0 (wks),Baso/Mast,25,0.41728487933037683
StatOT,14.0 (wks),Baso/Mast,25,0.0004644251024707285
GT-TC,14.0 (wks),Baso/Mast,25,0.5617707039337474
gStatOT,15.0 (wks),Baso/Mast,25,0.41102352192896213
StatOT,15.0 (wks),Baso/Mast,25,0.064239895179619
GT-TC,15.0 (wks),Baso/Mast,25,0.5722262831767475
gStatOT,20.0 (wks),Baso/Mast,25,0.0490626993484763
StatOT,20.0 (wks),Baso/Mast,25,0.00013651877133105802
GT-TC,20.0 (wks),Baso/Mast,25,0.4871788461908263
gStatOT,22.0 (wks),Baso/Mast,25,0.4861610598745621
StatOT,22.0 (wks),Baso/Mast,25,0.00013651877133105802
GT-TC,22.0 (wks),Baso/Mast,25,0.6249650308344682
gStatOT,23.0 (wks),Baso/Mast,25,0.47110555724493713
StatOT,23.0 (wks),Baso/Mast,25,0.3872050523798837
GT-TC,23.0 (wks),Baso/Mast,25,0.742210423699332
gStatOT,0.0 (yrs),Granulocyte,50,0.49158756713847895
StatOT,0.0 (yrs),Granulocyte,50,0.0
GT-TC,0.0 (yrs),Granulocyte,50,0.3966616611152928
gStatOT,2.0 (yrs),Granulocyte,50,0.6761660216607993
StatOT,2.0 (yrs),Granulocyte,50,0.7875069974754347
GT-TC,2.0 (yrs),Granulocyte,50,0.3675036058717396
gStatOT,4.0 (yrs),Granulocyte,50,0.8679459833419003
StatOT,4.0 (yrs),Granulocyte,50,0.7079604039517718
GT-TC,4.0 (yrs),Granulocyte,50,0.5842516021602557
gStatOT,10.0 (yrs),Granulocyte,50,0.8645241221138026
StatOT,10.0 (yrs),Granulocyte,50,0.9052858471013847
GT-TC,10.0 (yrs),Granulocyte,50,0.37400044825243817
gStatOT,12.0 (yrs),Granulocyte,50,0.5539261414613145
StatOT,12.0 (yrs),Granulocyte,50,0.3977617483207569
GT-TC,12.0 (yrs),Granulocyte,50,0.39880547205439953
gStatOT,17.0 (yrs),Granulocyte,50,0.7892342977731177
StatOT,17.0 (yrs),Granulocyte,50,0.8356711218571445
GT-TC,17.0 (yrs),Granulocyte,50,0.36299510317786277
gStatOT,25.0 (yrs),Granulocyte,50,0.880744059014361
StatOT,25.0 (yrs),Granulocyte,50,0.651927722929532
GT-TC,25.0 (yrs),Granulocyte,50,0.5590341378927312
gStatOT,32.0 (yrs),Granulocyte,50,0.8580759459063484
StatOT,32.0 (yrs),Granulocyte,50,0.8546650315573995
GT-TC,32.0 (yrs),Granulocyte,50,0.7365802039230995
gStatOT,35.0 (yrs),Granulocyte,50,0.8497412643018731
StatOT,35.0 (yrs),Granulocyte,50,0.8098303574755683
GT-TC,35.0 (yrs),Granulocyte,50,0.6579527035998232
gStatOT,45.0 (yrs),Granulocyte,50,0.6816245969125917
StatOT,45.0 (yrs),Granulocyte,50,0.6131942447995752
GT-TC,45.0 (yrs),Granulocyte,50,0.5869151776885733
gStatOT,53.0 (yrs),Granulocyte,50,0.7964549197101377
StatOT,53.0 (yrs),Granulocyte,50,0.8039098713954403
GT-TC,53.0 (yrs),Granulocyte,50,0.440745344725021
gStatOT,62.0 (yrs),Granulocyte,50,0.6423327274834315
StatOT,62.0 (yrs),Granulocyte,50,0.2757642823821989
GT-TC,62.0 (yrs),Granulocyte,50,0.48557759318275806
gStatOT,76.0 (yrs),Granulocyte,50,0.7224723243159099
StatOT,76.0 (yrs),Granulocyte,50,0.5435297599860942
GT-TC,76.0 (yrs),Granulocyte,50,0.5818993879246106
gStatOT,77.0 (yrs),Granulocyte,50,0.6790301394982443
StatOT,77.0 (yrs),Granulocyte,50,0.5918414564820597
GT-TC,77.0 (yrs),Granulocyte,50,0.5568212030052171
gStatOT,10.0 (wks),Granulocyte,50,0.7410749249591544
StatOT,10.0 (wks),Granulocyte,50,0.727414164363336
GT-TC,10.0 (wks),Granulocyte,50,0.4214664651781842
gStatOT,11.0 (wks),Granulocyte,50,0.726152338841201
StatOT,11.0 (wks),Granulocyte,50,0.8676329328560606
GT-TC,11.0 (wks),Granulocyte,50,0.3365170307940848
gStatOT,13.0 (wks),Granulocyte,50,0.6584462270659237
StatOT,13.0 (wks),Granulocyte,50,0.3968690691583362
GT-TC,13.0 (wks),Granulocyte,50,0.3734564948116834
gStatOT,14.0 (wks),Granulocyte,50,0.5836755607982296
StatOT,14.0 (wks),Granulocyte,50,0.2624202725597172
GT-TC,14.0 (wks),Granulocyte,50,0.5088407620939849
gStatOT,15.0 (wks),Granulocyte,50,0.6767157607809957
StatOT,15.0 (wks),Granulocyte,50,0.2358005152374382
GT-TC,15.0 (wks),Granulocyte,50,0.5185623256333904
gStatOT,20.0 (wks),Granulocyte,50,0.6321860863491778
StatOT,20.0 (wks),Granulocyte,50,0.10988740505027435
GT-TC,20.0 (wks),Granulocyte,50,0.4031684440365129
gStatOT,22.0 (wks),Granulocyte,50,0.6632061652668466
StatOT,22.0 (wks),Granulocyte,50,0.4938397171943428
GT-TC,22.0 (wks),Granulocyte,50,0.5077455584431312
gStatOT,23.0 (wks),Granulocyte,50,0.4895453725144066
StatOT,23.0 (wks),Granulocyte,50,0.0
GT-TC,23.0 (wks),Granulocyte,50,0.6463720281981825
gStatOT,0.0 (yrs),Lymphoid,50,0.4196653206611722
StatOT,0.0 (yrs),Lymphoid,50,0.021763447671868014
GT-TC,0.0 (yrs),Lymphoid,50,0.24049190897829736
gStatOT,2.0 (yrs),Lymphoid,50,0.8909930798574976
StatOT,2.0 (yrs),Lymphoid,50,0.5717813920251467
GT-TC,2.0 (yrs),Lymphoid,50,0.37856761507020825
gStatOT,4.0 (yrs),Lymphoid,50,0.7531635597454789
StatOT,4.0 (yrs),Lymphoid,50,0.8097620967921029
GT-TC,4.0 (yrs),Lymphoid,50,0.5828350870499304
gStatOT,10.0 (yrs),Lymphoid,50,0.9240358862064052
StatOT,10.0 (yrs),Lymphoid,50,0.9402767391345942
GT-TC,10.0 (yrs),Lymphoid,50,0.41583967485038353
gStatOT,12.0 (yrs),Lymphoid,50,0.6894776788225431
StatOT,12.0 (yrs),Lymphoid,50,0.8208722573987431
GT-TC,12.0 (yrs),Lymphoid,50,0.3448696065963863
gStatOT,17.0 (yrs),Lymphoid,50,0.7192013793559876
StatOT,17.0 (yrs),Lymphoid,50,0.8574807094890191
GT-TC,17.0 (yrs),Lymphoid,50,0.32700478097813573
gStatOT,25.0 (yrs),Lymphoid,50,0.8982734647259849
StatOT,25.0 (yrs),Lymphoid,50,0.787885113546383
GT-TC,25.0 (yrs),Lymphoid,50,0.6426715101455563
gStatOT,32.0 (yrs),Lymphoid,50,0.8169211952321429
StatOT,32.0 (yrs),Lymphoid,50,0.5860297184654888
GT-TC,32.0 (yrs),Lymphoid,50,0.6645673493146633
gStatOT,35.0 (yrs),Lymphoid,50,0.7161366630379525
StatOT,35.0 (yrs),Lymphoid,50,0.7264960355013819
GT-TC,35.0 (yrs),Lymphoid,50,0.5390092433691906
gStatOT,45.0 (yrs),Lymphoid,50,0.5530911641903384
StatOT,45.0 (yrs),Lymphoid,50,0.398497902219902
GT-TC,45.0 (yrs),Lymphoid,50,0.5717707588976854
gStatOT,53.0 (yrs),Lymphoid,50,0.8027262658959949
StatOT,53.0 (yrs),Lymphoid,50,0.6578824245472085
GT-TC,53.0 (yrs),Lymphoid,50,0.2566691402543273
gStatOT,62.0 (yrs),Lymphoid,50,0.09134783325029028
StatOT,62.0 (yrs),Lymphoid,50,0.014643909133479752
GT-TC,62.0 (yrs),Lymphoid,50,0.07534615912979406
gStatOT,76.0 (yrs),Lymphoid,50,0.42320341461388705
StatOT,76.0 (yrs),Lymphoid,50,0.20018924178926142
GT-TC,76.0 (yrs),Lymphoid,50,0.24903939270675132
gStatOT,77.0 (yrs),Lymphoid,50,0.4030845640833903
StatOT,77.0 (yrs),Lymphoid,50,0.5819701277899995
GT-TC,77.0 (yrs),Lymphoid,50,0.47695842783097325
gStatOT,10.0 (wks),Lymphoid,50,0.6470352755726588
StatOT,10.0 (wks),Lymphoid,50,0.38989918026208464
GT-TC,10.0 (wks),Lymphoid,50,0.3577242066504075
gStatOT,11.0 (wks),Lymphoid,50,0.6073526371412918
StatOT,11.0 (wks),Lymphoid,50,0.5976341387299755
GT-TC,11.0 (wks),Lymphoid,50,0.3321321139438508
gStatOT,13.0 (wks),Lymphoid,50,0.7015036898249543
StatOT,13.0 (wks),Lymphoid,50,0.8053425814430082
GT-TC,13.0 (wks),Lymphoid,50,0.35626881144260075
gStatOT,14.0 (wks),Lymphoid,50,0.8764529918753122
StatOT,14.0 (wks),Lymphoid,50,0.5560890389585136
GT-TC,14.0 (wks),Lymphoid,50,0.3652097763005847
gStatOT,15.0 (wks),Lymphoid,50,0.6717629450067524
StatOT,15.0 (wks),Lymphoid,50,0.6390146642256217
GT-TC,15.0 (wks),Lymphoid,50,0.476040127831652
gStatOT,20.0 (wks),Lymphoid,50,0.7703218623857202
StatOT,20.0 (wks),Lymphoid,50,0.6705310024839466
GT-TC,20.0 (wks),Lymphoid,50,0.4503972275935021
gStatOT,22.0 (wks),Lymphoid,50,0.7417415942247014
StatOT,22.0 (wks),Lymphoid,50,0.4905391932686846
GT-TC,22.0 (wks),Lymphoid,50,0.39122654256763234
gStatOT,23.0 (wks),Lymphoid,50,0.7425832622816089
StatOT,23.0 (wks),Lymphoid,50,0.5554801937916152
GT-TC,23.0 (wks),Lymphoid,50,0.48916326684502404
gStatOT,0.0 (yrs),Mono/DC,50,0.09019275387153122
StatOT,0.0 (yrs),Mono/DC,50,0.5507859968330386
GT-TC,0.0 (yrs),Mono/DC,50,0.08289442357374315
gStatOT,2.0 (yrs),Mono/DC,50,0.3122045190383904
