Method,Age,Fate,Top genes,AP
StatOT,22.0 (wks),Granulocyte,10,0.24878471870675983
GT-TC,22.0 (wks),Granulocyte,10,0.3940476190476191
gStatOT,23.0 (wks),Granulocyte,10,0.5825901435962412
StatOT,23.0 (wks),Granulocyte,10,0.0
GT-TC,23.0 (wks),Granulocyte,10,0.53
gStatOT,0.0 (yrs),Lymphoid,10,0.7363359788359788
StatOT,0.0 (yrs),Lymphoid,10,0.0
GT-TC,0.0 (yrs),Lymphoid,10,0.42642857142857143
gStatOT,2.0 (yrs),Lymphoid,10,0.7535588972431078
StatOT,2.0 (yrs),Lymphoid,10,0.6517345516802038
GT-TC,2.0 (yrs),Lymphoid,10,0.46615079365079365
gStatOT,4.0 (yrs),Lymphoid,10,0.7595395832237937
StatOT,4.0 (yrs),Lymphoid,10,0.0
GT-TC,4.0 (yrs),Lymphoid,10,0.6584126984126984
gStatOT,10.0 (yrs),Lymphoid,10,0.9194444444444445
StatOT,10.0 (yrs),Lymphoid,10,0.9248737373737373
GT-TC,10.0 (yrs),Lymphoid,10,0.5606349206349206
gStatOT,12.0 (yrs),Lymphoid,10,0.5838700010896807
StatOT,12.0 (yrs),Lymphoid,10,0.1428990495087044
GT-TC,12.0 (yrs),Lymphoid,10,0.4979166666666667
gStatOT,17.0 (yrs),Lymphoid,10,0.8062193362193362
StatOT,17.0 (yrs),Lymphoid,10,0.6322335640425567
GT-TC,17.0 (yrs),Lymphoid,10,0.46166666666666667
gStatOT,25.0 (yrs),Lymphoid,10,0.8922863247863247
StatOT,25.0 (yrs),Lymphoid,10,0.15543165343305596
GT-TC,25.0 (yrs),Lymphoid,10,0.5708333333333333
gStatOT,32.0 (yrs),Lymphoid,10,0.7864176226742504
StatOT,32.0 (yrs),Lymphoid,10,0.21820881418531704
GT-TC,32.0 (yrs),Lymphoid,10,0.6944444444444444
gStatOT,35.0 (yrs),Lymphoid,10,0.6689413127522884
StatOT,35.0 (yrs),Lymphoid,10,0.594955353237332
GT-TC,35.0 (yrs),Lymphoid,10,0.8766071428571429
gStatOT,45.0 (yrs),Lymphoid,10,0.6846617566830333
StatOT,45.0 (yrs),Lymphoid,10,0.3160809332780295
GT-TC,45.0 (yrs),Lymphoid,10,0.85
gStatOT,53.0 (yrs),Lymphoid,10,0.880952380952381
StatOT,53.0 (yrs),Lymphoid,10,0.0
GT-TC,53.0 (yrs),Lymphoid,10,0.3182738095238095
gStatOT,62.0 (yrs),Lymphoid,10,0.06870260115166485
StatOT,62.0 (yrs),Lymphoid,10,0.0
GT-TC,62.0 (yrs),Lymphoid,10,0.0
gStatOT,76.0 (yrs),Lymphoid,10,0.5998348883169409
StatOT,76.0 (yrs),Lymphoid,10,0.09196506073306407
GT-TC,76.0 (yrs),Lymphoid,10,0.2316666666666667
gStatOT,77.0 (yrs),Lymphoid,10,0.5116312397828064
StatOT,77.0 (yrs),Lymphoid,10,0.009741007721823312
GT-TC,77.0 (yrs),Lymphoid,10,0.4130952380952381
gStatOT,10.0 (wks),Lymphoid,10,0.68432915493217
StatOT,10.0 (wks),Lymphoid,10,0.14837106462885807
GT-TC,10.0 (wks),Lymphoid,10,0.5240476190476191
gStatOT,11.0 (wks),Lymphoid,10,0.8401610017889087
StatOT,11.0 (wks),Lymphoid,10,0.8232113972875451
GT-TC,11.0 (wks),Lymphoid,10,0.4336309523809524
gStatOT,13.0 (wks),Lymphoid,10,0.7708158508158508
StatOT,13.0 (wks),Lymphoid,10,0.2637717731685588
GT-TC,13.0 (wks),Lymphoid,10,0.37876984126984126
gStatOT,14.0 (wks),Lymphoid,10,0.511048374779025
StatOT,14.0 (wks),Lymphoid,10,0.15872633767370609
GT-TC,14.0 (wks),Lymphoid,10,0.3175
gStatOT,15.0 (wks),Lymphoid,10,0.9086247086247086
StatOT,15.0 (wks),Lymphoid,10,0.5860472899048796
GT-TC,15.0 (wks),Lymphoid,10,0.46138888888888885
gStatOT,20.0 (wks),Lymphoid,10,0.9430122655122656
StatOT,20.0 (wks),Lymphoid,10,0.15922104467867043
GT-TC,20.0 (wks),Lymphoid,10,0.4599603174603174
gStatOT,22.0 (wks),Lymphoid,10,0.39075043125621434
StatOT,22.0 (wks),Lymphoid,10,0.040536236424394315
GT-TC,22.0 (wks),Lymphoid,10,0.2025
gStatOT,23.0 (wks),Lymphoid,10,0.7494765724471607
StatOT,23.0 (wks),Lymphoid,10,0.32126126581063724
GT-TC,23.0 (wks),Lymphoid,10,0.2838095238095238
gStatOT,0.0 (yrs),Mono/DC,10,0.0
StatOT,0.0 (yrs),Mono/DC,10,0.011546327497375039
GT-TC,0.0 (yrs),Mono/DC,10,0.0
gStatOT,2.0 (yrs),Mono/DC,10,0.11118074956724933
StatOT,2.0 (yrs),Mono/DC,10,0.0
GT-TC,2.0 (yrs),Mono/DC,10,0.21321428571428572
gStatOT,4.0 (yrs),Mono/DC,10,0.007466115171875234
StatOT,4.0 (yrs),Mono/DC,10,0.0
GT-TC,4.0 (yrs),Mono/DC,10,0.3580952380952381
gStatOT,10.0 (yrs),Mono/DC,10,0.07287901223593843
StatOT,10.0 (yrs),Mono/DC,10,0.033936353506395435
GT-TC,10.0 (yrs),Mono/DC,10,0.16476190476190475
gStatOT,12.0 (yrs),Mono/DC,10,0.0027190580503833515
StatOT,12.0 (yrs),Mono/DC,10,0.00015600624024960998
GT-TC,12.0 (yrs),Mono/DC,10,0.05845238095238095
gStatOT,17.0 (yrs),Mono/DC,10,0.42879086381024367
StatOT,17.0 (yrs),Mono/DC,10,0.0
GT-TC,17.0 (yrs),Mono/DC,10,0.2733333333333333
gStatOT,25.0 (yrs),Mono/DC,10,0.8211158192090396
StatOT,25.0 (yrs),Mono/DC,10,0.0
GT-TC,25.0 (yrs),Mono/DC,10,0.6416666666666666
gStatOT,32.0 (yrs),Mono/DC,10,0.8311888014189567
StatOT,32.0 (yrs),Mono/DC,10,0.0
GT-TC,32.0 (yrs),Mono/DC,10,0.5910714285714286
gStatOT,35.0 (yrs),Mono/DC,10,0.4849073823077618
StatOT,35.0 (yrs),Mono/DC,10,0.0
GT-TC,35.0 (yrs),Mono/DC,10,0.5253174603174603
gStatOT,45.0 (yrs),Mono/DC,10,0.6886794670846396
StatOT,45.0 (yrs),Mono/DC,10,0.0
GT-TC,45.0 (yrs),Mono/DC,10,0.6123809523809524
gStatOT,53.0 (yrs),Mono/DC,10,0.584531770087471
StatOT,53.0 (yrs),Mono/DC,10,0.0
GT-TC,53.0 (yrs),Mono/DC,10,0.4587301587301587
gStatOT,62.0 (yrs),Mono/DC,10,0.22437528430175488
StatOT,62.0 (yrs),Mono/DC,10,0.3189157900922607
GT-TC,62.0 (yrs),Mono/DC,10,0.44
gStatOT,76.0 (yrs),Mono/DC,10,0.7786980176686059
StatOT,76.0 (yrs),Mono/DC,10,0.0
GT-TC,76.0 (yrs),Mono/DC,10,0.3966865079365079
gStatOT,77.0 (yrs),Mono/DC,10,0.44821584964889094
StatOT,77.0 (yrs),Mono/DC,10,0.0
GT-TC,77.0 (yrs),Mono/DC,10,0.53
gStatOT,10.0 (wks),Mono/DC,10,0.40863007632809617
StatOT,10.0 (wks),Mono/DC,10,0.2869234462879334
GT-TC,10.0 (wks),Mono/DC,10,0.24285714285714283
gStatOT,11.0 (wks),Mono/DC,10,0.16484830824453464
StatOT,11.0 (wks),Mono/DC,10,0.17547847703565328
GT-TC,11.0 (wks),Mono/DC,10,0.17166666666666666
gStatOT,13.0 (wks),Mono/DC,10,0.6424794745484401
StatOT,13.0 (wks),Mono/DC,10,0.42719215969215973
GT-TC,13.0 (wks),Mono/DC,10,0.3888095238095238
gStatOT,14.0 (wks),Mono/DC,10,0.9143902439024391
StatOT,14.0 (wks),Mono/DC,10,0.0
GT-TC,14.0 (wks),Mono/DC,10,0.3798809523809523
gStatOT,15.0 (wks),Mono/DC,10,0.16705515222415895
StatOT,15.0 (wks),Mono/DC,10,0.0
GT-TC,15.0 (wks),Mono/DC,10,0.4091666666666666
gStatOT,20.0 (wks),Mono/DC,10,0.15352098029232208
StatOT,20.0 (wks),Mono/DC,10,0.1136728885627764
GT-TC,20.0 (wks),Mono/DC,10,0.6523015873015874
gStatOT,22.0 (wks),Mono/DC,10,0.10145059258488931
StatOT,22.0 (wks),Mono/DC,10,0.0
GT-TC,22.0 (wks),Mono/DC,10,0.716468253968254
gStatOT,23.0 (wks),Mono/DC,10,0.20316730503083513
StatOT,23.0 (wks),Mono/DC,10,0.6013461538461539
GT-TC,23.0 (wks),Mono/DC,10,0.788888888888889
gStatOT,0.0 (yrs),Erythroid,10,0.3532633234689868
StatOT,0.0 (yrs),Erythroid,10,0.0
GT-TC,0.0 (yrs),Erythroid,10,0.2
gStatOT,2.0 (yrs),Erythroid,10,0.40144308072879503
StatOT,2.0 (yrs),Erythroid,10,0.030073049504583765
GT-TC,2.0 (yrs),Erythroid,10,0.19305555555555554
gStatOT,4.0 (yrs),Erythroid,10,0.7644472142924156
StatOT,4.0 (yrs),Erythroid,10,0.0
GT-TC,4.0 (yrs),Erythroid,10,0.4466666666666667
gStatOT,10.0 (yrs),Erythroid,10,0.6607768865121806
StatOT,10.0 (yrs),Erythroid,10,0.5904418276758702
GT-TC,10.0 (yrs),Erythroid,10,0.33684523809523803
gStatOT,12.0 (yrs),Erythroid,10,0.4496415901552823
StatOT,12.0 (yrs),Erythroid,10,0.0
GT-TC,12.0 (yrs),Erythroid,10,0.2925
gStatOT,17.0 (yrs),Erythroid,10,0.730428737928738
StatOT,17.0 (yrs),Erythroid,10,0.412607777117581
GT-TC,17.0 (yrs),Erythroid,10,0.41559523809523813
gStatOT,25.0 (yrs),Erythroid,10,0.7711875843454791
StatOT,25.0 (yrs),Erythroid,10,0.35356330076895087
GT-TC,25.0 (yrs),Erythroid,10,0.6232142857142857
gStatOT,32.0 (yrs),Erythroid,10,0.8255938697318008
StatOT,32.0 (yrs),Erythroid,10,0.3395717156681051
GT-TC,32.0 (yrs),Erythroid,10,0.7534126984126984
gStatOT,35.0 (yrs),Erythroid,10,0.8567528223410577
StatOT,35.0 (yrs),Erythroid,10,0.5713701573995691
GT-TC,35.0 (yrs),Erythroid,10,0.5688888888888889
gStatOT,45.0 (yrs),Erythroid,10,0.8050524037366144
StatOT,45.0 (yrs),Erythroid,10,0.25900487127364863
GT-TC,45.0 (yrs),Erythroid,10,0.6818253968253969
gStatOT,53.0 (yrs),Erythroid,10,0.8622650878533232
StatOT,53.0 (yrs),Erythroid,10,0.0
GT-TC,53.0 (yrs),Erythroid,10,0.6080555555555556
gStatOT,62.0 (yrs),Erythroid,10,0.951923076923077
StatOT,62.0 (yrs),Erythroid,10,0.29807708611552536
GT-TC,62.0 (yrs),Erythroid,10,0.5803571428571428
gStatOT,76.0 (yrs),Erythroid,10,0.7156633906633907
StatOT,76.0 (yrs),Erythroid,10,0.08633132662683109
GT-TC,76.0 (yrs),Erythroid,10,0.5800793650793652
gStatOT,77.0 (yrs),Erythroid,10,0.8105844155844156
StatOT,77.0 (yrs),Erythroid,10,0.5144283852348368
GT-TC,77.0 (yrs),Erythroid,10,0.7
gStatOT,10.0 (wks),Erythroid,10,0.8295063223029325
StatOT,10.0 (wks),Erythroid,10,0.2860458568295293
GT-TC,10.0 (wks),Erythroid,10,0.6164285714285714
gStatOT,11.0 (wks),Erythroid,10,0.8331175166297118
StatOT,11.0 (wks),Erythroid,10,0.0
GT-TC,11.0 (wks),Erythroid,10,0.71875
gStatOT,13.0 (wks),Erythroid,10,0.8853269537480063
StatOT,13.0 (wks),Erythroid,10,0.36191885851504424
GT-TC,13.0 (wks),Erythroid,10,0.7521031746031746
gStatOT,14.0 (wks),Erythroid,10,0.8825973146095099
StatOT,14.0 (wks),Erythroid,10,0.1254788606244486
GT-TC,14.0 (wks),Erythroid,10,0.8
gStatOT,15.0 (wks),Erythroid,10,0.7741377186499138
StatOT,15.0 (wks),Erythroid,10,0.4448687597738482
GT-TC,15.0 (wks),Erythroid,10,0.6556944444444445
gStatOT,20.0 (wks),Erythroid,10,0.9488235294117647
StatOT,20.0 (wks),Erythroid,10,0.0
GT-TC,20.0 (wks),Erythroid,10,0.6055555555555556
gStatOT,22.0 (wks),Erythroid,10,0.6735476190476191
StatOT,22.0 (wks),Erythroid,10,0.7714745196324143
GT-TC,22.0 (wks),Erythroid,10,0.6548809523809523
gStatOT,23.0 (wks),Erythroid,10,0.7485034965034965
StatOT,23.0 (wks),Erythroid,10,0.6274191838897721
GT-TC,23.0 (wks),Erythroid,10,0.6732142857142857
gStatOT,0.0 (yrs),Megakaryocyte,10,0.03171510841033216
StatOT,0.0 (yrs),Megakaryocyte,10,0.0
GT-TC,0.0 (yrs),Megakaryocyte,10,0.0
gStatOT,2.0 (yrs),Megakaryocyte,10,0.0
StatOT,2.0 (yrs),Megakaryocyte,10,1.0
GT-TC,2.0 (yrs),Megakaryocyte,10,0.5
gStatOT,4.0 (yrs),Megakaryocyte,10,0.0
StatOT,4.0 (yrs),Megakaryocyte,10,1.0
GT-TC,4.0 (yrs),Megakaryocyte,10,0.5
gStatOT,10.0 (yrs),Megakaryocyte,10,0.5785324073344159
StatOT,10.0 (yrs),Megakaryocyte,10,0.0
GT-TC,10.0 (yrs),Megakaryocyte,10,0.15
gStatOT,12.0 (yrs),Megakaryocyte,10,0.2861268448741389
StatOT,12.0 (yrs),Megakaryocyte,10,0.0
GT-TC,12.0 (yrs),Megakaryocyte,10,0.1958333333333333
gStatOT,17.0 (yrs),Megakaryocyte,10,0.4330076894062091
StatOT,17.0 (yrs),Megakaryocyte,10,0.0
GT-TC,17.0 (yrs),Megakaryocyte,10,0.1978174603174603
gStatOT,25.0 (yrs),Megakaryocyte,10,0.23618279569892472
StatOT,25.0 (yrs),Megakaryocyte,10,0.0
GT-TC,25.0 (yrs),Megakaryocyte,10,0.08303571428571428
gStatOT,32.0 (yrs),Megakaryocyte,10,0.0
StatOT,32.0 (yrs),Megakaryocyte,10,1.0
GT-TC,32.0 (yrs),Megakaryocyte,10,0.0
gStatOT,35.0 (yrs),Megakaryocyte,10,0.2848012474549979
StatOT,35.0 (yrs),Megakaryocyte,10,0.0
GT-TC,35.0 (yrs),Megakaryocyte,10,0.15
gStatOT,45.0 (yrs),Megakaryocyte,10,0.30603466698114834
StatOT,45.0 (yrs),Megakaryocyte,10,0.0
GT-TC,45.0 (yrs),Megakaryocyte,10,0.17083333333333334
gStatOT,53.0 (yrs),Megakaryocyte,10,0.25
StatOT,53.0 (yrs),Megakaryocyte,10,0.0002257336343115124
GT-TC,53.0 (yrs),Megakaryocyte,10,0.3075
gStatOT,62.0 (yrs),Megakaryocyte,10,0.3322106548422338
StatOT,62.0 (yrs),Megakaryocyte,10,0.0
GT-TC,62.0 (yrs),Megakaryocyte,10,0.4791666666666667
gStatOT,76.0 (yrs),Megakaryocyte,10,0.4640003127798281
StatOT,76.0 (yrs),Megakaryocyte,10,0.051171819039437225
GT-TC,76.0 (yrs),Megakaryocyte,10,0.42027777777777775
gStatOT,77.0 (yrs),Megakaryocyte,10,0.3312536219998906
StatOT,77.0 (yrs),Megakaryocyte,10,0.0
GT-TC,77.0 (yrs),Megakaryocyte,10,0.36666666666666664
gStatOT,10.0 (wks),Megakaryocyte,10,0.0
StatOT,10.0 (wks),Megakaryocyte,10,0.0
GT-TC,10.0 (wks),Megakaryocyte,10,0.17619047619047618
gStatOT,11.0 (wks),Megakaryocyte,10,0.0
StatOT,11.0 (wks),Megakaryocyte,10,0.0
GT-TC,11.0 (wks),Megakaryocyte,10,0.13541666666666669
gStatOT,13.0 (wks),Megakaryocyte,10,0.0
StatOT,13.0 (wks),Megakaryocyte,10,0.0
GT-TC,13.0 (wks),Megakaryocyte,10,0.05
gStatOT,14.0 (wks),Megakaryocyte,10,0.0
StatOT,14.0 (wks),Megakaryocyte,10,0.0
GT-TC,14.0 (wks),Megakaryocyte,10,0.0825
gStatOT,15.0 (wks),Megakaryocyte,10,0.0
StatOT,15.0 (wks),Megakaryocyte,10,0.0
GT-TC,15.0 (wks),Megakaryocyte,10,0.15000000000000002
gStatOT,20.0 (wks),Megakaryocyte,10,0.0
StatOT,20.0 (wks),Megakaryocyte,10,0.0
GT-TC,20.0 (wks),Megakaryocyte,10,0.060000000000000005
gStatOT,22.0 (wks),Megakaryocyte,10,0.0
StatOT,22.0 (wks),Megakaryocyte,10,0.0
GT-TC,22.0 (wks),Megakaryocyte,10,0.2148809523809524
gStatOT,23.0 (wks),Megakaryocyte,10,0.0
StatOT,23.0 (wks),Megakaryocyte,10,0.0
GT-TC,23.0 (wks),Megakaryocyte,10,0.42642857142857143
gStatOT,0.0 (yrs),Baso/Mast,10,0.019325033602380137
StatOT,0.0 (yrs),Baso/Mast,10,0.002821287785714672
GT-TC,0.0 (yrs),Baso/Mast,10,0.0
gStatOT,2.0 (yrs),Baso/Mast,10,0.0
StatOT,2.0 (yrs),Baso/Mast,10,1.0
GT-TC,2.0 (yrs),Baso/Mast,10,0.0
gStatOT,4.0 (yrs),Baso/Mast,10,0.011383736541220284
StatOT,4.0 (yrs),Baso/Mast,10,0.00034129692832764505
GT-TC,4.0 (yrs),Baso/Mast,10,0.13
gStatOT,10.0 (yrs),Baso/Mast,10,0.021195488850588917
StatOT,10.0 (yrs),Baso/Mast,10,0.00034129692832764505
GT-TC,10.0 (yrs),Baso/Mast,10,0.22083333333333333
gStatOT,12.0 (yrs),Baso/Mast,10,0.00030303030303030303
StatOT,12.0 (yrs),Baso/Mast,10,0.0
GT-TC,12.0 (yrs),Baso/Mast,10,0.018750000000000003
gStatOT,17.0 (yrs),Baso/Mast,10,0.023383624712936417
StatOT,17.0 (yrs),Baso/Mast,10,0.0
GT-TC,17.0 (yrs),Baso/Mast,10,0.2857142857142857
gStatOT,25.0 (yrs),Baso/Mast,10,0.03186211689409414
StatOT,25.0 (yrs),Baso/Mast,10,0.0
GT-TC,25.0 (yrs),Baso/Mast,10,0.6080555555555556
gStatOT,32.0 (yrs),Baso/Mast,10,0.022918995133837494
StatOT,32.0 (yrs),Baso/Mast,10,0.0
GT-TC,32.0 (yrs),Baso/Mast,10,0.7035515873015873
gStatOT,35.0 (yrs),Baso/Mast,10,0.017330764971919575
StatOT,35.0 (yrs),Baso/Mast,10,0.00034129692832764505
GT-TC,35.0 (yrs),Baso/Mast,10,0.6803571428571429
gStatOT,45.0 (yrs),Baso/Mast,10,0.01494347739095638
StatOT,45.0 (yrs),Baso/Mast,10,0.00034129692832764505
GT-TC,45.0 (yrs),Baso/Mast,10,0.6282738095238095
gStatOT,53.0 (yrs),Baso/Mast,10,0.006545209176788124
StatOT,53.0 (yrs),Baso/Mast,10,0.00034129692832764505
GT-TC,53.0 (yrs),Baso/Mast,10,0.4509920634920635
gStatOT,62.0 (yrs),Baso/Mast,10,0.1787147202332707
StatOT,62.0 (yrs),Baso/Mast,10,0.00034129692832764505
GT-TC,62.0 (yrs),Baso/Mast,10,0.4990476190476191
gStatOT,76.0 (yrs),Baso/Mast,10,0.3948442647072784
StatOT,76.0 (yrs),Baso/Mast,10,0.2574386966129253
GT-TC,76.0 (yrs),Baso/Mast,10,0.5130952380952382
gStatOT,77.0 (yrs),Baso/Mast,10,0.49299139189077995
StatOT,77.0 (yrs),Baso/Mast,10,0.00034129692832764505
GT-TC,77.0 (yrs),Baso/Mast,10,0.5599999999999999
gStatOT,10.0 (wks),Baso/Mast,10,0.3082334628173275
StatOT,10.0 (wks),Baso/Mast,10,0.0
GT-TC,10.0 (wks),Baso/Mast,10,0.4105555555555556
gStatOT,11.0 (wks),Baso/Mast,10,0.27253935400298496
StatOT,11.0 (wks),Baso/Mast,10,0.2921048826813374
GT-TC,11.0 (wks),Baso/Mast,10,0.5007142857142857
gStatOT,13.0 (wks),Baso/Mast,10,0.39010982642624303
StatOT,13.0 (wks),Baso/Mast,10,0.0
GT-TC,13.0 (wks),Baso/Mast,10,0.567936507936508
gStatOT,14.0 (wks),Baso/Mast,10,0.4405676614565114
StatOT,14.0 (wks),Baso/Mast,10,0.0
GT-TC,14.0 (wks),Baso/Mast,10,0.7811309523809524
gStatOT,15.0 (wks),Baso/Mast,10,0.4187655629005075
StatOT,15.0 (wks),Baso/Mast,10,0.0
GT-TC,15.0 (wks),Baso/Mast,10,0.7174404761904762
gStatOT,20.0 (wks),Baso/Mast,10,0.35187736090404675
StatOT,20.0 (wks),Baso/Mast,10,0.00034129692832764505
GT-TC,20.0 (wks),Baso/Mast,10,0.5638888888888889
gStatOT,22.0 (wks),Baso/Mast,10,0.32632842548779234
StatOT,22.0 (wks),Baso/Mast,10,0.0
GT-TC,22.0 (wks),Baso/Mast,10,0.5995238095238096
gStatOT,23.0 (wks),Baso/Mast,10,0.32381136950904393
StatOT,23.0 (wks),Baso/Mast,10,0.0
GT-TC,23.0 (wks),Baso/Mast,10,0.78
gStatOT,0.0 (yrs),Granulocyte,25,0.42603749584964556
StatOT,0.0 (yrs),Granulocyte,25,0.0
GT-TC,0.0 (yrs),Granulocyte,25,0.2933849483849484
gStatOT,2.0 (yrs),Granulocyte,25,0.7710114916432897
StatOT,2.0 (yrs),Granulocyte,25,0.7553897246329514
GT-TC,2.0 (yrs),Granulocyte,25,0.3151791979949875
gStatOT,4.0 (yrs),Granulocyte,25,0.7380051908508066
StatOT,4.0 (yrs),Granulocyte,25,0.0
GT-TC,4.0 (yrs),Granulocyte,25,0.5287352294764059
gStatOT,10.0 (yrs),Granulocyte,25,0.8427287441631741
StatOT,10.0 (yrs),Granulocyte,25,0.8739499723216142
GT-TC,10.0 (yrs),Granulocyte,25,0.37882221300184693
gStatOT,12.0 (yrs),Granulocyte,25,0.552318943251451
StatOT,12.0 (yrs),Granulocyte,25,0.3878572555875228
GT-TC,12.0 (yrs),Granulocyte,25,0.48304334071725374
gStatOT,17.0 (yrs),Granulocyte,25,0.7419981685085717
StatOT,17.0 (yrs),Granulocyte,25,0.6119535338333341
GT-TC,17.0 (yrs),Granulocyte,25,0.40747406978238854
gStatOT,25.0 (yrs),Granulocyte,25,0.9166819523514831
StatOT,25.0 (yrs),Granulocyte,25,0.0
GT-TC,25.0 (yrs),Granulocyte,25,0.6194184807527316
gStatOT,32.0 (yrs),Granulocyte,25,0.790572117286579
StatOT,32.0 (yrs),Granulocyte,25,0.0
GT-TC,32.0 (yrs),Granulocyte,25,0.7327780237814563
gStatOT,35.0 (yrs),Granulocyte,25,0.6266928342262574
StatOT,35.0 (yrs),Granulocyte,25,0.8767591924288323
GT-TC,35.0 (yrs),Granulocyte,25,0.7302524730171789
gStatOT,45.0 (yrs),Granulocyte,25,0.6200480896941151
StatOT,45.0 (yrs),Granulocyte,25,0.43528829730201124
GT-TC,45.0 (yrs),Granulocyte,25,0.617763023010701
gStatOT,53.0 (yrs),Granulocyte,25,0.7943615027321793
StatOT,53.0 (yrs),Granulocyte,25,0.0
GT-TC,53.0 (yrs),Granulocyte,25,0.45512398712398716
gStatOT,62.0 (yrs),Granulocyte,25,0.5430896760615876
StatOT,62.0 (yrs),Granulocyte,25,0.04682995974260762
GT-TC,62.0 (yrs),Granulocyte,25,0.5734315662314384
gStatOT,76.0 (yrs),Granulocyte,25,0.7601224983110008
StatOT,76.0 (yrs),Granulocyte,25,0.435740588783817
GT-TC,76.0 (yrs),Granulocyte,25,0.6631540904691395
gStatOT,77.0 (yrs),Granulocyte,25,0.5418583550853282
StatOT,77.0 (yrs),Granulocyte,25,0.466882962860006
GT-TC,77.0 (yrs),Granulocyte,25,0.579084939215374
gStatOT,10.0 (wks),Granulocyte,25,0.7245090078237435
StatOT,10.0 (wks),Granulocyte,25,0.3595418825348295
GT-TC,10.0 (wks),Granulocyte,25,0.44173096511331805
gStatOT,11.0 (wks),Granulocyte,25,0.6273881494078679
StatOT,11.0 (wks),Granulocyte,25,0.5599235808866921
GT-TC,11.0 (wks),Granulocyte,25,0.37040555771310246
gStatOT,13.0 (wks),Granulocyte,25,0.7057011848298796
StatOT,13.0 (wks),Granulocyte,25,0.35001365819292846
GT-TC,13.0 (wks),Granulocyte,25,0.4095440178179308
gStatOT,14.0 (wks),Granulocyte,25,0.5865504338422317
StatOT,14.0 (wks),Granulocyte,25,0.0
GT-TC,14.0 (wks),Granulocyte,25,0.4474345089550972
gStatOT,15.0 (wks),Granulocyte,25,0.6880587283914029
StatOT,15.0 (wks),Granulocyte,25,0.2543960447129029
GT-TC,15.0 (wks),Granulocyte,25,0.4471505890118018
gStatOT,20.0 (wks),Granulocyte,25,0.5826701297596691
StatOT,20.0 (wks),Granulocyte,25,0.0
GT-TC,20.0 (wks),Granulocyte,25,0.395228793823995
gStatOT,22.0 (wks),Granulocyte,25,0.5483788970117602
StatOT,22.0 (wks),Granulocyte,25,0.15050071050815783
GT-TC,22.0 (wks),Granulocyte,25,0.5529716073997942
gStatOT,23.0 (wks),Granulocyte,25,0.5387822193813889
StatOT,23.0 (wks),Granulocyte,25,0.0
GT-TC,23.0 (wks),Granulocyte,25,0.8584266271739956
gStatOT,0.0 (yrs),Lymphoid,25,0.49047648474669286
StatOT,0.0 (yrs),Lymphoid,25,0.0
GT-TC,0.0 (yrs),Lymphoid,25,0.30428571428571427
gStatOT,2.0 (yrs),Lymphoid,25,0.7993663338963067
StatOT,2.0 (yrs),Lymphoid,25,0.6245564821864152
GT-TC,2.0 (yrs),Lymphoid,25,0.4288900509736894
gStatOT,4.0 (yrs),Lymphoid,25,0.7572845552281922
StatOT,4.0 (yrs),Lymphoid,25,0.0
GT-TC,4.0 (yrs),Lymphoid,25,0.6721380327618718
gStatOT,10.0 (yrs),Lymphoid,25,0.850094727325972
StatOT,10.0 (yrs),Lymphoid,25,0.8048215988165122
GT-TC,10.0 (yrs),Lymphoid,25,0.4950495584275434
gStatOT,12.0 (yrs),Lymphoid,25,0.5534993944431386
StatOT,12.0 (yrs),Lymphoid,25,0.22074644751348724
GT-TC,12.0 (yrs),Lymphoid,25,0.4027689761219173
gStatOT,17.0 (yrs),Lymphoid,25,0.7998739723487368
StatOT,17.0 (yrs),Lymphoid,25,0.6449688390299475
GT-TC,17.0 (yrs),Lymphoid,25,0.4147247192279162
gStatOT,25.0 (yrs),Lymphoid,25,0.8120428117440003
StatOT,25.0 (yrs),Lymphoid,25,0.13833263354928485
GT-TC,25.0 (yrs),Lymphoid,25,0.6621369164367885
gStatOT,32.0 (yrs),Lymphoid,25,0.8358793813662443
StatOT,32.0 (yrs),Lymphoid,25,0.22602972542259409
GT-TC,32.0 (yrs),Lymphoid,25,0.6643914900888586
gStatOT,35.0 (yrs),Lymphoid,25,0.6193814101503728
StatOT,35.0 (yrs),Lymphoid,25,0.42744702898166287
GT-TC,35.0 (yrs),Lymphoid,25,0.6137626614012064
gStatOT,45.0 (yrs),Lymphoid,25,0.6738773932493006
StatOT,45.0 (yrs),Lymphoid,25,0.1825865813113589
GT-TC,45.0 (yrs),Lymphoid,25,0.6931472620946305
gStatOT,53.0 (yrs),Lymphoid,25,0.7102857459262836
StatOT,53.0 (yrs),Lymphoid,25,0.0
GT-TC,53.0 (yrs),Lymphoid,25,0.30122320782073103
gStatOT,62.0 (yrs),Lymphoid,25,0.10814283004325427
StatOT,62.0 (yrs),Lymphoid,25,0.0
GT-TC,62.0 (yrs),Lymphoid,25,0.016777777777777777
gStatOT,76.0 (yrs),Lymphoid,25,0.5110241223749145
StatOT,76.0 (yrs),Lymphoid,25,0.0869504408620307
GT-TC,76.0 (yrs),Lymphoid,25,0.29291386162856753
gStatOT,77.0 (yrs),Lymphoid,25,0.31459236118521655
StatOT,77.0 (yrs),Lymphoid,25,0.014538574825799148
GT-TC,77.0 (yrs),Lymphoid,25,0.5303900697573467
gStatOT,10.0 (wks),Lymphoid,25,0.6656166784121668
StatOT,10.0 (wks),Lymphoid,25,0.12993735970005788
